step,n_seeds,spectral_norm_mean,spectral_norm_std,stable_rank_mean,stable_rank_std,effective_rank_mean,effective_rank_std,n_svs_above_1pct_mean,n_svs_above_1pct_std
21500,3,2.296121703253852,0.2756388778636381,18.92987930537987,3.4667282778931683,64.85917505009859,6.724913177882136,509.1666666666667,8.565110105019732
22000,3,2.275493370162116,0.2739366286109932,18.96862458677756,3.2736844591153513,65.1837678104468,6.378193936063058,510.1111111111111,8.323883530963
22500,3,2.3063095675574408,0.2811974150610666,18.881663074939837,3.557668369383379,64.6208896014406,6.424426817047225,509.0,9.16515138991168
23000,3,2.3073659340540567,0.27052646688406273,18.849645678332653,3.3265400544274497,64.26869355797595,6.334240695259768,508.5,9.175753072333881
23500,3,2.3314254018995495,0.2497806523576256,18.466915195814288,2.980326111263031,64.32626389563583,6.754090381780836,507.61111111111114,9.040546525596879
24000,3,2.3966656128565473,0.2582656507210872,18.07983800747678,2.9047737779957434,62.97933048807677,6.703318533259218,506.44444444444446,9.135299869391483
24500,3,2.33149434460534,0.2806320867476851,18.603249261699332,3.6120500953431214,64.05763394854499,6.44526097439771,506.94444444444446,10.363307780247947
25000,3,2.358051896095276,0.3205386186800429,18.714381202910374,3.7336000058074252,63.548268990483315,7.323385743459264,505.88888888888886,11.389972848145025
25500,3,2.359430127673679,0.29706269064201724,18.503284887747157,3.6744148458762935,63.36867606089762,6.939211829505077,505.55555555555554,9.986565049178925
26000,3,2.388272225856781,0.35970829953863526,18.504192111709052,4.04175659223444,62.876751167789074,8.232788965451377,505.22222222222223,11.750098502345189
26500,3,2.374030007256402,0.3325753789254746,18.52146334309058,4.099985015224484,63.11342887145878,7.762387619565977,505.6666666666667,11.718930554164631
27000,3,2.361883203188578,0.27298068874382714,18.681259937635133,3.1854256809807104,63.17507335015872,7.2710992363689115,506.0,9.670976050936009
27500,3,2.360301640298631,0.3457879823768285,18.90582031485634,3.7020338339924277,63.156135030328464,7.935795753574403,506.72222222222223,11.16832491833405
28000,3,2.3843859169218278,0.32118292529642084,18.63072104340879,3.490971739787069,62.409745671013255,7.817038072876273,504.94444444444446,10.739766877944467
28500,3,2.4185127682156033,0.33657527085887734,18.4134435078252,3.5583591200332383,62.37700745947862,7.551448427451312,503.6666666666667,11.464922347946578
29000,3,2.4030708604388766,0.32426890091116023,18.57219818002369,3.814079744274052,62.57325221631224,7.839822812159843,504.22222222222223,11.088449111742555
29500,3,2.4396660460366144,0.3715261489127441,18.50723440213869,4.272690711982922,62.010413564795904,8.153378020630484,502.94444444444446,13.038759881954245
30000,3,2.4297528796725802,0.36892917656706387,18.517385254093323,4.138359861390603,62.14104716389579,8.455845004777922,503.55555555555554,12.383157618014561
30500,3,2.4259235858917236,0.3391443611852197,18.443353523371538,3.6677894481527007,62.18236227847581,8.152026448606104,502.27777777777777,11.316572573655638
31000,3,2.4044791592492,0.3591111299999434,18.838809472308082,3.895993181918503,62.43878167337555,8.268068503317847,504.05555555555554,12.596663285407207
31500,3,2.4378710322909884,0.3796134656132218,18.627277095632685,4.206105217892795,61.906526098912394,8.188941575493951,502.5,11.847409468365274
32000,3,2.4488350417878895,0.3474785362489927,18.41504448870595,4.097443285414787,61.87575384351653,7.686847020600231,502.5,11.470977871713142
32500,3,2.4853522777557373,0.3844544404343236,18.111477245147007,3.981553058301157,61.417532102520795,8.438020652228353,501.3333333333333,12.732286169856172
33000,3,2.4615816937552557,0.3669629113040349,18.348501693842877,4.138794342197414,62.07058661189449,8.114503089697656,501.6111111111111,12.320188190000879
33500,3,2.4552967018551297,0.34947601425455477,18.459252959677094,3.845733268620448,61.657857188561,7.78226209738169,502.05555555555554,11.3826541199676
34000,3,2.5009351041581898,0.35432575627313173,18.090304700896535,3.9900097365547893,61.07275008537031,7.859108236606791,500.55555555555554,11.30429285877877
34500,3,2.4694376124276056,0.34646698985574403,18.35394876634124,3.622514447741832,61.562677619398826,8.015041998171945,501.27777777777777,10.609656677518599
35000,3,2.4540366729100547,0.3573823934571936,18.54869739283379,4.287318172347534,61.678301143941816,7.917086026260838,501.38888888888886,11.750098502345178
35500,3,2.498000224431356,0.3624651928037461,18.251782025027346,3.937075328474913,61.097949627098316,8.401975985234394,500.77777777777777,11.528145911123291
36000,3,2.458666351106432,0.3630201945092944,18.47719246329756,3.929980129450322,61.73606467906636,8.136343154977396,501.1666666666667,11.627314584393275
36500,3,2.491742346021864,0.3433510947273273,18.255766116593957,3.88242547528521,61.13862729774207,7.915987723845994,500.44444444444446,11.339867397487199
37000,3,2.5058999591403537,0.39733758787123186,18.4183586234074,4.405883590412464,60.9485901687967,8.379022171584719,500.44444444444446,11.908602555078179
37500,3,2.4926961130566068,0.362896641043735,18.342494829997715,4.129276774240688,61.096604147226955,8.158347763618938,501.0,12.032363765186679
38000,3,2.458334353235033,0.35107364966305704,18.685825146931666,3.972470921214122,61.39758099260161,7.6610340419377545,501.05555555555554,10.793945490841576
38500,3,2.4664000272750854,0.35948162396020006,18.52284419788611,3.870320448538554,61.68194067372849,8.136817344233979,501.16666666666663,11.402972322064869
39000,3,2.486135562260946,0.3689232343992518,18.32968043347391,3.9937633886780195,61.295334454605076,7.9761397002305605,500.94444444444446,10.840168783707167
39500,3,2.494461523161994,0.36160548312538093,18.31777937709602,3.723726490245761,61.28657705156116,8.385382839015522,500.72222222222223,11.07089945825608
40000,3,2.4801025125715466,0.3298449419715626,18.370809749448554,3.7908155677870115,61.21417159482905,7.549167900997241,501.1111111111111,11.937724207706365
