step,n_seeds,validate/loss_step_mean,validate/loss_step_std,validate/pred_loss_step_mean,validate/pred_loss_step_std,validate/sigreg_loss_step_mean,validate/sigreg_loss_step_std,epoch_mean,epoch_std,fit/grad_norm_pre_clip_mean,fit/grad_norm_pre_clip_std,fit/loss_mean,fit/loss_std,fit/pred_loss_mean,fit/pred_loss_std,fit/rand_diff_loss_mean,fit/rand_diff_loss_std,fit/sigreg_loss_mean,fit/sigreg_loss_std,validate/loss_epoch_mean,validate/loss_epoch_std,validate/pred_loss_epoch_mean,validate/pred_loss_epoch_std,validate/sigreg_loss_epoch_mean,validate/sigreg_loss_epoch_std
9649,3,,,,,,,0.0,0.0,0.7157593369483948,0.10727176505038107,0.18436486025651297,0.0029640618362451257,0.03578329893449942,0.004192772042737464,1.5443538427352905,0.07823799758143363,1.4791666666666667,0.06644453553215142,,,,,,
9699,3,,,,,,,0.0,0.0,0.7083862622578939,0.07429345196805709,0.18543013433615366,0.011228193395928059,0.02809287856022517,0.0017380958439753157,1.541016419728597,0.05559500774290413,1.5755208333333333,0.11222115326257939,,,,,,
9749,3,,,,,,,0.0,0.0,0.7636996308962504,0.09086717258877165,0.19449271261692047,0.017388305113397506,0.03848517934481303,0.003183964698239014,1.5382529099782307,0.03397456836719104,1.5625,0.17451803049756778,,,,,,
9799,3,,,,,,,0.0,0.0,0.6608172456423441,0.1026187562384902,0.17723322908083597,0.006476817435285901,0.029482581963141758,0.0009835336875990111,1.5263668298721313,0.023187860530739846,1.46875,0.071602745233685,,,,,,
9849,3,,,,,,,0.0,0.0,0.753485103448232,0.17115885815514645,0.18001032869021097,0.022019117109688235,0.03469715950389703,0.010807692423185493,1.5430346330006917,0.041040173536847455,1.4427083333333333,0.1317358319785598,,,,,,
9899,3,,,,,,,0.0,0.0,0.663032054901123,0.09166118248059572,0.1775890439748764,0.005729277464808948,0.03029358635346095,0.003540261315457517,1.5459522406260173,0.08150359602394196,1.4609375,0.04752158226795484,,,,,,
9949,3,,,,,,,0.0,0.0,0.7184551556905111,0.11577589068696921,0.1822885125875473,0.00792534672839158,0.03242975349227587,0.004299168322582047,1.5418647925059001,0.03203076566169906,1.4947916666666667,0.04302789490067267,,,,,,
9999,3,,,,,,,0.0,0.0,0.8433874249458313,0.14041031904826917,0.19249723354975382,0.017678967774558758,0.03989408786098162,0.007158018200409025,1.5558876593907673,0.02906374693776182,1.5260416666666667,0.1183105905375057,,,,,,
10049,3,,,,,,,0.0,0.0,0.67434694369634,0.08841170305399261,0.18325327833493552,0.020671819463469045,0.030503285427888233,0.003502735040317357,1.5380200544993083,0.079400486171041,1.5234375,0.21409671259444876,,,,,,
10099,3,,,,,,,0.0,0.0,0.7181624372800192,0.11851475301359855,0.1939657231171926,0.008361391135381195,0.03842059522867203,0.004673581749804677,1.5245647033055623,0.017695748509284254,1.5572916666666667,0.06068323019651585,,,,,,
10149,3,,,,,,,0.0,0.0,0.7823325594266256,0.20668906822738944,0.18421649436155954,0.007669835459458712,0.03360697192450365,0.005360800510215647,1.5192854007085164,0.007529018241087448,1.5052083333333333,0.1031526162517623,,,,,,
10199,3,,,,,,,0.0,0.0,0.7138986190160116,0.14689155341862797,0.18573726216952005,0.01682597924698176,0.033737008149425186,0.004814090275279739,1.5444263617197673,0.034339691109862715,1.515625,0.13733121743161678,,,,,,
10249,3,,,,,,,0.0,0.0,0.7864078879356384,0.12168882215233362,0.1880505084991455,0.00840342858140234,0.03388963267207146,0.004515234593570041,1.5163482824961345,0.001343360684357243,1.5442708333333333,0.05201818842562026,,,,,,
10299,3,,,,,,,0.0,0.0,0.654630978902181,0.052938164574626134,0.17463171482086182,0.007570986162005953,0.03162172312537829,0.0013448823301037988,1.540582815806071,0.055885223920962505,1.4166666666666667,0.07002255031119142,,,,,,
10349,3,,,,,,,0.0,0.0,0.6677067081133524,0.05338419895977774,0.18468352655569711,0.005064588834294773,0.029827261343598366,0.006011490449229471,1.5207825501759846,0.016385180336565212,1.5520833333333333,0.11856825456075219,,,,,,
10399,3,,,,,,,0.0,0.0,0.6534440914789835,0.07050389984593836,0.17197249829769135,0.005667010417780129,0.03148469515144825,0.0006653221920401052,1.4999518394470215,0.03155302940872731,1.3958333333333333,0.06825699178167269,,,,,,
10449,3,,,,,,,0.0,0.0,0.7838592926661173,0.06118806444883199,0.1890934705734253,0.0069071568927997875,0.03864405304193497,0.003788686326940686,1.5358265240987141,0.0832486499229057,1.4973958333333333,0.08353653610596583,,,,,,
10499,3,,,,,,,0.0,0.0,0.6635585029919943,0.0557319717150811,0.17138520876566568,0.00503121581130379,0.0289687296996514,0.001334707725240418,1.5137834946314495,0.023799555325166477,1.4140625,0.071602745233685,,,,,,
10549,3,,,,,,,0.0,0.0,0.810269812742869,0.2068846022308845,0.1934187114238739,0.021865115086614435,0.04394750607510408,0.015154569618410715,1.5356619755427043,0.02579277283420376,1.4869791666666667,0.07259041596232475,,,,,,
10599,3,,,,,,,0.0,0.0,0.7329715490341187,0.1951316103219506,0.17478707432746887,0.016747949218512123,0.03721638644735018,0.003930853089771834,1.5174857378005981,0.030170550940853504,1.359375,0.14084184669781208,,,,,,
10649,3,,,,,,,0.0,0.0,0.6993820667266846,0.05595958370192792,0.17892434199651083,0.005193571135147064,0.03247368770341078,0.0025356942783662296,1.526576081911723,0.012543824411385837,1.4583333333333333,0.07045702738785772,,,,,,
10699,3,,,,,,,0.0,0.0,0.6567457715670267,0.05849416600108678,0.17574686308701834,0.0037854070007706125,0.030565190439422924,0.0026715203838127274,1.4973341623942058,0.02199252347356056,1.4453125,0.0358013726168425,,,,,,
10749,3,,,,,,,0.0,0.0,0.6674834291140238,0.09461580749261957,0.17069976031780243,0.011213482779151912,0.028098578254381817,0.006314670984612037,1.532253384590149,0.0392103004226104,1.4140625,0.062009796353076345,,,,,,
10799,3,,,,,,,0.0,0.0,0.7371782064437866,0.13117420042399977,0.1815268745024999,0.01798545725622361,0.037077480306228004,0.008330791067329367,1.521762212117513,0.024674899631877023,1.4348958333333333,0.11303403340734743,,,,,,
10849,3,,,,,,,0.0,0.0,0.6993740399678549,0.07018514996688316,0.1871927628914515,0.018352306462910167,0.035780358438690506,0.014373914493683134,1.534469723701477,0.021218081128823216,1.5104166666666667,0.044423755492791615,,,,,,
10899,3,,,,,,,0.0,0.0,0.684772769610087,0.1074547231337397,0.1772294044494629,0.017049571213950048,0.03656468726694584,0.01112000562979008,1.5339194933573406,0.050723994755518365,1.390625,0.062009796353076345,,,,,,
10949,3,,,,,,,0.0,0.0,0.733239750067393,0.11756520584567624,0.1819762388865153,0.006155778962621135,0.03228087971607844,0.008130910954538724,1.5255260467529297,0.048489655846557345,1.4947916666666667,0.023867581744561668,,,,,,
10999,3,,,,,,,0.0,0.0,0.6835354765256246,0.06936462330879488,0.1862242966890335,0.013071826870133866,0.035615829130013786,0.004044270190747686,1.5191800991694133,0.026494516969089603,1.5052083333333333,0.10549285989858903,,,,,,
11049,3,,,,,,,0.0,0.0,0.8224418759346008,0.17745723439792802,0.18717831373214722,0.015027822221602035,0.03579873405396938,0.007084613250271057,1.498634934425354,0.032811432583969444,1.5130208333333333,0.09547032697824667,,,,,,
11099,3,,,,,,,0.0,0.0,0.6336286664009094,0.09187371568873764,0.18031137188275656,0.004692416197747979,0.02904642124970754,0.003586812693439271,1.5197242498397827,0.04529280540910034,1.5104166666666667,0.047091513854232096,,,,,,
11149,3,,,,,,,0.0,0.0,0.7412466406822205,0.1065654685835883,0.1844495584567388,0.01188734500621524,0.03195192168156306,0.005744807695950804,1.5127848386764526,0.031505034789190214,1.5286458333333333,0.073840869160197,,,,,,
11199,3,,,,,,,0.0,0.0,0.7550373276074728,0.1887003008798448,0.18314660092194876,0.020275603937163857,0.0347229770074288,0.014917546049836684,1.5285601615905762,0.03763020044949171,1.4765625,0.14127454156269628,,,,,,
11249,3,,,,,,,0.0,0.0,0.7964999675750732,0.09863343033044075,0.19814572731653848,0.011064149025666808,0.043829587598641716,0.005657071372997815,1.5318743387858074,0.012923875035873705,1.5442708333333333,0.16505158205719608,,,,,,
11299,3,,,,,,,0.0,0.0,0.7288510998090109,0.08924627008324434,0.18614530563354492,0.013518503732699982,0.03611792499820391,0.008104669222469458,1.5098995367685955,0.024865645415076448,1.5,0.14127454156269628,,,,,,
11349,3,,,,,,,0.0,0.0,0.8047210176785787,0.059229852737446013,0.19365817308425903,0.013751480190790442,0.04560904701550802,0.007823533546445638,1.5236625671386719,0.017199192711343205,1.4765625,0.06943901888527804,,,,,,
11399,3,,,,,,,0.0,0.0,0.7083967328071594,0.03998075731820402,0.1808705429236094,0.00549449770373911,0.03242351363102595,0.0011149064985139549,1.5309008359909058,0.028971056722493702,1.4791666666666667,0.05651701670367371,,,,,,
11449,3,,,,,,,0.0,0.0,0.6582759618759155,0.10941259075841456,0.16991827885309854,0.012690759704818767,0.027780155340830486,0.008071716604606384,1.5185002485911052,0.030114812789862257,1.4114583333333333,0.05651701670367371,,,,,,
11499,3,,,,,,,0.0,0.0,0.609279990196228,0.018075629604184504,0.17000767091910043,0.003145984032396164,0.02766197733581066,0.002321182324342463,1.4904296000798543,0.023823527921809688,1.4166666666666667,0.05966895436140417,,,,,,
11549,3,,,,,,,0.0,0.0,0.6916165351867676,0.1098827589604752,0.1757555902004242,0.0052521214516892956,0.037336510916550956,0.00511529507977082,1.520944317181905,0.017740094929363667,1.3697916666666667,0.004510548978043951,,,,,,
11599,3,,,,,,,0.0,0.0,0.6614631017049154,0.03943461893239437,0.18355807662010193,0.012818375722348861,0.03180115111172199,0.0075153690773601236,1.5363699595133464,0.05140146280955512,1.5182291666666667,0.09054863880580058,,,,,,
11649,3,,,,,,,0.0,0.0,0.7890255649884542,0.09955860170671532,0.18298638860384622,0.014182610377342895,0.03461520311733087,0.013162218232592025,1.523316462834676,0.047942033390712964,1.4791666666666667,0.03157384284630766,,,,,,
11699,3,,,,,,,0.0,0.0,0.7292844653129578,0.10938075438351103,0.17870948712031046,0.014786797356821643,0.03471606721480688,0.006789626531164963,1.5412687063217163,0.020580044333769497,1.4270833333333333,0.08605578980134534,,,,,,
11749,3,,,,,,,0.0,0.0,0.6621393362681071,0.06762556654589325,0.17193524042765299,0.0038375063680409238,0.029357022295395534,0.00341944805537661,1.5299570560455322,0.0265771721252488,1.4140625,0.015625,,,,,,
11799,3,,,,,,,0.0,0.0,0.7003497083981832,0.15885653271571099,0.17288117110729218,0.016427883927661927,0.03135372636218866,0.00392182298006819,1.5062600374221802,0.04405064673637995,1.4036458333333333,0.14069731936708435,,,,,,
11849,3,,,,,,,0.0,0.0,0.674932599067688,0.18802824873158203,0.17453294495741525,0.015825955590107306,0.03519593924283981,0.013051133900102355,1.515080451965332,0.04843411230037103,1.3828125,0.05898308152555273,,,,,,
11899,3,,,,,,,0.0,0.0,0.8308453957239786,0.06387911505107557,0.19171912471453348,0.017831616654252928,0.04363481452067693,0.006702022136233054,1.49462886651357,0.017497152937084346,1.4791666666666667,0.147681738320394,,,,,,
11949,3,,,,,,,0.0,0.0,0.7199730475743612,0.10925595928202747,0.17678235471248627,0.013180851690599335,0.03577864170074463,0.009495398665776044,1.518991192181905,0.06781249177097766,1.3984375,0.11822457773766841,,,,,,
11999,3,,,,,,,0.0,0.0,0.6881778836250305,0.0484048496595397,0.17763897279898325,0.014997943523794556,0.033450392385323845,0.012915758848295097,1.5282336473464966,0.02997759352284253,1.4296875,0.0859375,,,,,,
12049,3,,,,,,,0.0,0.0,0.703440527121226,0.0710837046491567,0.18203012148539224,0.00850978582779764,0.032735188181201615,0.004078191405911277,1.518034855524699,0.03914991448204719,1.4895833333333333,0.06068323019651585,,,,,,
12099,3,,,,,,,0.0,0.0,0.795025368531545,0.1553929069117941,0.1924117108186086,0.009510543984360796,0.036909546703100204,0.004422475445388748,1.5202687581380208,0.034384212118473124,1.5598958333333333,0.0708888416084177,,,,,,
12149,3,,,,,,,0.0,0.0,0.8056202332178751,0.13495276186904015,0.18797732889652252,0.016872320747180092,0.04302950824300448,0.0029181209076627034,1.5065007607142131,0.023770573510521135,1.4453125,0.16237976320958225,,,,,,
12199,3,,,,,,,0.0,0.0,0.6842267910639445,0.14652631541052447,0.1751423180103302,0.015442692864199884,0.03534172289073467,0.007757478622520774,1.5288874705632527,0.028496119917248864,1.3828125,0.09789034442298178,,,,,,
12249,3,,,,,,,0.0,0.0,0.7536714871724447,0.22351578584019013,0.19050544003645578,0.016989646180219677,0.03856761505206426,0.011096898422906119,1.489355166753133,0.019183048021602467,1.5234375,0.06394806853025352,,,,,,
12299,3,,,,,,,0.0,0.0,0.6882385611534119,0.07468668978417022,0.1814612845579783,0.01816990915346458,0.036605615789691605,0.010288173506470584,1.5461135705312092,0.051211655123146356,1.4375,0.10216169398923454,,,,,,
12349,3,,,,,,,0.0,0.0,0.7279081145922343,0.1778624893568956,0.18528551856676737,0.020875870970537624,0.04130714200437069,0.020929544028452273,1.5072132349014282,0.04828860106372399,1.4322916666666667,0.025113673856752488,,,,,,
12399,3,,,,,,,0.0,0.0,0.7241262396176656,0.052704475095719405,0.17581667999426523,0.00765223732811737,0.031492361798882484,0.0035631726681093945,1.5092546145121257,0.02329250919322372,1.4348958333333333,0.05915529526875285,,,,,,
12449,3,,,,,,,0.0,0.0,0.6981218258539835,0.1833980674557092,0.1791430413722992,0.020244563459723766,0.03326777492960294,0.009044818221561262,1.5015898545583088,0.033236276705596,1.4557291666666667,0.15651020001371582,,,,,,
12499,3,,,,,,,0.0,0.0,0.7083513339360555,0.1320057381137691,0.18116609255472818,0.003755040091947508,0.036119166761636734,0.007597215047330725,1.5164112250010173,0.017704295313384893,1.4401041666666667,0.04577707247720559,,,,,,
12549,3,,,,,,,0.0,0.0,0.678288201491038,0.07636350352448244,0.18070611357688904,0.010810906545368756,0.03381979279220104,0.011268607771810582,1.5050381024678547,0.022415527523572884,1.4635416666666667,0.05201818842562026,,,,,,
12599,3,,,,,,,0.0,0.0,0.6479171713193258,0.17995367498595133,0.16916672388712564,0.016958090571444793,0.027732865264018376,0.00708016668126129,1.5131771961847942,0.029066303703230302,1.4036458333333333,0.13584168078901016,,,,,,
12649,3,,,,,,,0.0,0.0,0.8148444096247355,0.06890756866800217,0.19383419553438822,0.008062346786516584,0.046542614698410034,0.006454634114676741,1.5130122502644856,0.020490786563308636,1.4713541666666667,0.09254872731206698,,,,,,
12699,3,,,,,,,0.0,0.0,0.7015342116355896,0.14354592046962156,0.18202248712380728,0.01015765578557135,0.0319393885632356,0.009662077008996899,1.4991946617762248,0.013542202359711715,1.5026041666666667,0.004510548978043951,,,,,,
12749,3,,,,,,,0.0,0.0,0.7144896785418192,0.04445245591652517,0.17783892651398978,0.007525671768884256,0.033315034583210945,0.0032758387715256603,1.4966604709625244,0.017041958259421765,1.4401041666666667,0.11384110934580413,,,,,,
12799,3,,,,,,,0.0,0.0,0.6346482435862223,0.15356535605605753,0.16831455628077188,0.01770016110982312,0.029648618772625923,0.007482160204902073,1.4968020518620808,0.019245106137709966,1.375,0.11561444208553705,,,,,,
12849,3,,,,,,,0.0,0.0,0.7674271861712137,0.06867303608725306,0.17676818370819092,0.0023190613072136923,0.034579516698916755,0.0020598761501136992,1.5072779258092244,0.030813948862828573,1.4114583333333333,0.05083130545818525,,,,,,
12899,3,,,,,,,0.0,0.0,0.7207667032877604,0.07774676453003174,0.1739147106806437,0.008278508871089071,0.034904117385546364,0.0005159920815071118,1.5149919191996257,0.018289821883733376,1.375,0.09472152853892297,,,,,,
12949,3,,,,,,,0.0,0.0,0.6438020467758179,0.023288601485600403,0.17201977471510568,0.007322818882963394,0.029302895069122314,0.005183073861056228,1.5275476773579915,0.03657292234240886,1.4166666666666667,0.05201818842562026,,,,,,
12999,3,,,,,,,0.0,0.0,0.6814393599828085,0.11466717633698598,0.17463551461696625,0.017290754286589338,0.03471893382569154,0.00913824841393314,1.507934331893921,0.015274023884641077,1.3880208333333333,0.08987205170175729,,,,,,
13049,3,,,,,,,0.0,0.0,0.7116584777832031,0.06691443029310834,0.18975229064623514,0.011852297051427672,0.0369319977859656,0.003833344909301804,1.5124979813893635,0.020002296632966,1.5286458333333333,0.08884751098558323,,,,,,
13099,3,,,,,,,0.0,0.0,0.7004845341046652,0.11543526133092605,0.17872205873330435,0.012517522459375515,0.03777805219093958,0.007241388911512395,1.4967448711395264,0.0034179851146289215,1.4010416666666667,0.06314768569261532,,,,,,
13149,3,,,,,,,0.0,0.0,0.7105530301729838,0.06967811660021599,0.17524867256482443,0.011323626163580833,0.03278704173862934,0.0021209733738619834,1.5020229021708171,0.0014351642824563888,1.4140625,0.1286099815090182,,,,,,
13199,3,,,,,,,0.0,0.0,0.6925384004910787,0.028776343477660827,0.1793921242157618,0.0254475544799826,0.03544283720354239,0.011900036668278838,1.5043041706085205,0.03629468604553536,1.4322916666666667,0.1676201566849385,,,,,,
13249,3,,,,,,,0.0,0.0,0.7412474751472473,0.1613215796743071,0.17819436391194662,0.013282275711297418,0.03201087129612764,0.005965090519832226,1.483583132425944,0.005016249769419905,1.4583333333333333,0.11112806402787431,,,,,,
13299,3,,,,,,,0.0,0.0,0.6021425326665243,0.04401683801014239,0.1642352839310964,0.006211981744977615,0.02862859268983205,0.0032258483557342232,1.5652268330256145,0.030978366826739528,1.3333333333333333,0.03157384284630766,,,,,,
13349,3,,,,,,,0.0,0.0,0.707577109336853,0.02718249911448489,0.17533030112584433,0.015436028041997186,0.03537449613213539,0.010019342804493927,1.5118567943572998,0.04440806999650957,1.3880208333333333,0.05863713671457137,,,,,,
13399,3,,,,,,,0.0,0.0,0.7353435357411703,0.059447790793423765,0.17528427640597025,0.016133391510823387,0.03626836525897185,0.01391970977089982,1.5317998727162678,0.010061014244442404,1.3723958333333333,0.04009063624567878,,,,,,
13449,3,,,,,,,0.0,0.0,0.6251339316368103,0.08503127195586334,0.17367543776830038,0.009174206883408535,0.027160998433828354,0.0012368030908927318,1.532954494158427,0.03435053009437615,1.4583333333333333,0.1097463932588827,,,,,,
13499,3,,,,,,,0.0,0.0,0.662858267625173,0.049634947332695654,0.181057075659434,0.0013514881841737466,0.03053561473886172,0.0022729566259902805,1.5104797681172688,0.03783164531577248,1.5052083333333333,0.03252603124165832,,,,,,
13549,3,,,,,,,0.0,0.0,0.6802374919255575,0.07638829053832394,0.17039074500401816,0.011271955536627494,0.03101518253485362,0.0073831028292260315,1.5189364751180012,0.046457873459729855,1.3828125,0.05122998847110938,,,,,,
13599,3,,,,,,,0.0,0.0,0.657892644405365,0.028836341909878063,0.17420377333958945,0.0035458503256344883,0.02861946076154709,0.005201267570962573,1.5375978151957195,0.01640154692038866,1.4479166666666667,0.0708888416084177,,,,,,
13649,3,,,,,,,0.0,0.0,0.6455437938372294,0.03739556653919932,0.1670624961455663,0.003953151166282094,0.02928316282729308,0.002975146024793905,1.4895215034484863,0.024798077869870754,1.3671875,0.05633673867912483,,,,,,
13699,3,,,,,,,0.0,0.0,0.6905451019605001,0.06645202832596771,0.18100733558336893,0.008284184067549,0.033800837894280754,0.006768279300080537,1.504503846168518,0.03957914000463318,1.4661458333333333,0.05317858816839098,,,,,,
13749,3,,,,,,,0.0,0.0,0.6629462242126465,0.14681030834888043,0.1705082207918167,0.011496344746230744,0.028826429198185604,0.002193780732411649,1.5054177045822144,0.03564265131883139,1.40625,0.109375,,,,,,
13799,3,,,,,,,0.0,0.0,0.7355495691299438,0.09761440153931576,0.18016385535399118,0.01127796040526951,0.03813893720507622,0.002749501246785766,1.507179061571757,0.012820409541948994,1.4088541666666667,0.12261726423951619,,,,,,
13849,3,,,,,,,0.0,0.0,0.6405579050381979,0.02444979219662634,0.16794218122959137,0.012399950571129588,0.0314708078900973,0.010544105582320466,1.5052097241083782,0.02258193712305992,1.3489583333333333,0.023867581744561668,,,,,,
13899,3,,,,,,,0.0,0.0,0.6989795764287313,0.1583423457069461,0.17015628516674042,0.008176470383355103,0.027627017349004745,0.0017284587985632873,1.4925099611282349,0.016370185938635665,1.4166666666666667,0.09923207751696693,,,,,,
13949,3,,,,,,,0.0,0.0,0.748438815275828,0.12285557791853151,0.18675426642100015,0.008513381785371477,0.040095592538515724,0.0031333968655796914,1.5148255030314128,0.05120009525763502,1.4609375,0.071602745233685,,,,,,
13999,3,,,,,,,0.0,0.0,0.6810053586959839,0.08658492368074339,0.17981300751368204,0.005952223591151399,0.031695848951737084,0.0013166246771809478,1.4979134798049927,0.04455509944190059,1.4765625,0.06394806853025352,,,,,,
14049,3,,,,,,,0.0,0.0,0.6694865624109904,0.1269020903426078,0.17450961470603943,0.009825716257832785,0.03181852959096432,0.0016936676279685223,1.508691430091858,0.01298069543873031,1.4166666666666667,0.09155414495441118,,,,,,
14099,3,,,,,,,0.0,0.0,0.6973634560902914,0.17303615217253435,0.1724755565325419,0.006710151080453751,0.029639375085632007,0.004383172695973008,1.5232009092966716,0.03681489587511452,1.421875,0.027063293868263706,,,,,,
14149,3,,,,,,,0.0,0.0,0.6988213459650675,0.051397451747273656,0.1724265068769455,0.011652496376774717,0.032147470861673355,0.012643335969682151,1.5441794792811077,0.02299987867801398,1.3854166666666667,0.0964245238623626,,,,,,
14199,3,,,,,,,0.0,0.0,0.5833108425140381,0.1311475447407454,0.16171908875306448,0.019319152084513645,0.028028858825564384,0.008101091291282485,1.520065426826477,0.020132462645703272,1.3177083333333333,0.13080592036327457,,,,,,
14249,3,,,,,,,0.0,0.0,0.6648950775464376,0.05582011858652121,0.1655318240324656,0.005673283267697461,0.03126878167192141,0.0073292310431341025,1.5285178025563557,0.06168764542402343,1.3229166666666667,0.019661027175184243,,,,,,
14299,3,,,,,,,0.0,0.0,0.6874882380167643,0.12148934373424494,0.1724715232849121,0.012893397692619466,0.034838905557990074,0.00847310809303639,1.5399545828501384,0.062461591205972895,1.3567708333333333,0.06068323019651585,,,,,,
14349,3,,,,,,,0.0,0.0,0.7104873657226562,0.11404898825357651,0.17437397440274557,0.0032603851208556365,0.03520936891436577,0.00452050896442047,1.514116883277893,0.026636088949449174,1.3776041666666667,0.023867581744561668,,,,,,
14399,3,,,,,,,0.0,0.0,0.657701333363851,0.06499590101632616,0.17167807618776956,0.020233465610781508,0.02922003281613191,0.0048048652277442525,1.5179399251937866,0.030939726214576056,1.4140625,0.17451803049756778,,,,,,
14449,3,,,,,,,0.0,0.0,0.6439370314280192,0.07203183628249037,0.16560721397399902,0.005602108783491056,0.03483156611522039,0.0024672930183141702,1.5215754508972168,0.03586281522004667,1.2838541666666667,0.07045702738785772,,,,,,
14499,3,,,,,,,0.0,0.0,0.7364508509635925,0.12728029616452183,0.18205287059148154,0.0035347500992412278,0.03371286826829115,0.006542914561404714,1.5201977491378784,0.04291502115323388,1.4791666666666667,0.03522851369392886,,,,,,
14549,3,,,,,,,0.0,0.0,0.6323113441467285,0.055112380405932415,0.16600320239861807,0.004576245607580521,0.029920580486456554,0.003151249906249688,1.498887538909912,0.024385956845295986,1.3463541666666667,0.07825510000685791,,,,,,
14599,3,,,,,,,0.0,0.0,0.6974600354830424,0.06180188699126571,0.17732345561186472,0.004675627435534968,0.02934229001402855,0.006470540715659368,1.5168670018513997,0.013085882863684931,1.4739583333333333,0.11959335940838578,,,,,,
14649,3,,,,,,,0.0,0.0,0.6952301462491354,0.12444317106796136,0.17784536381562552,0.015415139922882175,0.03486118217309316,0.00824555793545041,1.5054497321446736,0.020141924647821774,1.421875,0.09504316453590968,,,,,,
14699,3,,,,,,,0.0,0.0,0.6638734936714172,0.11473807380726167,0.17271203796068826,0.021050797742407045,0.02892129309475422,0.007221213970334617,1.5372778574625652,0.018256587022557027,1.4270833333333333,0.1799138067647487,,,,,,
14749,3,,,,,,,0.0,0.0,0.7050776878992716,0.1546596109207024,0.17120696604251862,0.011804274101754424,0.0335164163261652,0.01240661456800279,1.529471476872762,0.011323521272096364,1.3619791666666667,0.073840869160197,,,,,,
14799,3,,,,,,,0.0,0.0,0.6391247908274332,0.01570807858497682,0.16772407790025076,0.0066307876553763755,0.03104838790992896,0.0017531368817236687,1.5256425539652507,0.004277831800721807,1.3489583333333333,0.07425300744470444,,,,,,
14849,3,,,,,,,0.0,0.0,0.6986746390660604,0.15192117063424498,0.17233072717984518,0.01415185476388147,0.030025153731306393,0.009079674804170134,1.5189685821533203,0.017748022477640242,1.4114583333333333,0.05966895436140417,,,,,,
14899,3,,,,,,,0.0,0.0,0.7147507468859354,0.1401071058944987,0.17222468554973602,0.006751492117113929,0.036565264066060386,0.006263844782092873,1.5379474957784016,0.034023258451497285,1.3359375,0.05122998847110938,,,,,,
14949,3,,,,,,,0.0,0.0,0.6896498401959738,0.15861643033306153,0.17190162340799967,0.01484819751738926,0.03353975216547648,0.003603771289878532,1.4989473819732666,0.05049036689592372,1.3697916666666667,0.12010263080833547,,,,,,
14999,3,,,,,,,0.0,0.0,0.6520025730133057,0.06998250469291252,0.1696163813273112,0.006806002373415994,0.0330389104783535,0.005429778326469038,1.532096266746521,0.0509613102009766,1.3489583333333333,0.03853814736184568,,,,,,
15049,3,,,,,,,0.0,0.0,0.7386075059572855,0.08553092211337583,0.16716993351777396,0.006449630295097521,0.03224471521874269,0.0014923344789751275,1.5296313762664795,0.0478608070843802,1.328125,0.061017575593020734,,,,,,
15099,3,,,,,,,0.0,0.0,0.703685979048411,0.11272339111836427,0.17664389808972678,0.01804236085505695,0.034143793707092605,0.004790357479660142,1.5221457878748577,0.013022501694055688,1.4140625,0.14636714058746245,,,,,,
15149,3,,,,,,,0.0,0.0,0.6201283733050028,0.055946066621051976,0.16037378708521524,0.008796420927869716,0.02772243693470955,0.0036291971430910223,1.5138332843780518,0.02690515310975806,1.3046875,0.05898308152555273,,,,,,
15199,3,,,,,,,0.0,0.0,0.7389471530914307,0.09887445166073797,0.17751875023047128,0.013418694125941877,0.03614941922326883,0.005341523788021299,1.5392766396204631,0.02157010081296016,1.3984375,0.09757809372497497,,,,,,
15249,3,,,,,,,0.0,0.0,0.6703614195187887,0.07740129710704712,0.16810437540213266,0.009700375084378673,0.032927888755997024,0.003024625120682079,1.5384818315505981,0.024793485120543413,1.3307291666666667,0.0708888416084177,,,,,,
15299,3,,,,,,,0.0,0.0,0.675998310248057,0.10528988354327236,0.1768129120270411,0.011570793195278647,0.03263147734105587,0.0029952706837085893,1.5112431049346924,0.054708620112300224,1.4348958333333333,0.1097463932588827,,,,,,
15349,3,,,,,,,0.0,0.0,0.6514936685562134,0.10659635101252947,0.16979030271371207,0.007000330306953602,0.029657201220591862,0.0026643159784388998,1.5133099555969238,0.040782097006699124,1.3880208333333333,0.07425300744470444,,,,,,
15399,3,,,,,,,0.0,0.0,0.6836180686950684,0.12006895609340026,0.1775656541188558,0.01378704504956581,0.03418924535314242,0.005604964533542075,1.5446727275848389,0.017014362655306717,1.421875,0.09472152853892297,,,,,,
15449,3,,,,,,,0.0,0.0,0.6684579253196716,0.1156365998990338,0.16643347342809042,0.010573198146109198,0.030772066364685696,0.011273469175416733,1.5218704144159954,0.02401224658779457,1.3359375,0.062009796353076345,,,,,,
15499,3,,,,,,,0.0,0.0,0.6573813557624817,0.013023032118227553,0.16490383942921957,0.009010583036264714,0.030449749901890755,0.0038054835185315013,1.5150704383850098,0.022195983759100604,1.3255208333333333,0.07045702738785772,,,,,,
15549,3,,,,,,,0.0,0.0,0.5979062616825104,0.10778740985396262,0.16306398312250772,0.01097252014173762,0.029838930815458298,0.011305113188159533,1.5386501948038738,0.021100252555009327,1.3098958333333333,0.07825510000685791,,,,,,
15599,3,,,,,,,0.0,0.0,0.6621392567952474,0.08849263775525237,0.17274818321069083,0.008804985820272601,0.03320906745890776,0.0069920749848420664,1.4864632685979207,0.002703799583531658,1.3854166666666667,0.039322054350368486,,,,,,
