step,n_seeds,validate/loss_step_mean,validate/loss_step_std,validate/pred_loss_step_mean,validate/pred_loss_step_std,validate/sigreg_loss_step_mean,validate/sigreg_loss_step_std,epoch_mean,epoch_std,fit/grad_norm_mean,fit/grad_norm_std,fit/loss_mean,fit/loss_std,fit/pred_loss_mean,fit/pred_loss_std,fit/sigreg_loss_mean,fit/sigreg_loss_std,validate/loss_epoch_mean,validate/loss_epoch_std,validate/pred_loss_epoch_mean,validate/pred_loss_epoch_std,validate/sigreg_loss_epoch_mean,validate/sigreg_loss_epoch_std
49,3,,,,,,,0.0,0.0,0.9999996225039164,1.8209519763612112e-07,0.6678166389465332,0.028937444641902378,0.23031664391358694,0.018079592182555202,4.864583333333333,0.18836605541692839,,,,,,
99,3,,,,,,,0.0,0.0,0.9999992450078329,3.4412757706023796e-08,0.5406743288040161,0.028282879579451782,0.20994513730208078,0.02552276869586018,3.671875,0.24803918541230538,,,,,,
149,3,,,,,,,0.0,0.0,0.999999483426412,6.882551541204759e-08,0.42720595995585126,0.01974189478970636,0.13228407005469003,0.025537293746806376,3.2760416666666665,0.1451808319246495,,,,,,
199,3,,,,,,,0.0,0.0,0.9999994039535522,2.0647654623614278e-07,0.38846399386723834,0.012275294160385742,0.11763067295153935,0.012059169528935017,3.0052083333333335,0.17140086116567013,,,,,,
249,3,,,,,,,0.0,0.0,0.9999993244806925,1.3765103082409519e-07,0.3759080270926158,0.02075220327145726,0.10832990457614262,0.009284087917628553,2.9739583333333335,0.1517583571284736,,,,,,
299,3,,,,,,,0.0,0.0,0.9999995032946268,3.4412757706023796e-08,0.3743792374928792,0.02966950101467728,0.1201474741101265,0.021252624363331595,2.8229166666666665,0.09547032697824667,,,,,,
349,3,,,,,,,0.0,0.0,0.9999995231628418,2.1490760299348766e-07,0.34506194790204364,0.0058563014631071225,0.09701507538557053,0.010911529520216727,2.7552083333333335,0.06314768569261532,,,,,,
399,3,,,,,,,0.0,0.0,0.9999994238217672,2.25659543108951e-07,0.3155660629272461,0.0032602914229756808,0.07109991585214932,0.018428707553822903,2.71875,0.21875,,,,,,
449,3,,,,,,,0.0,0.0,0.9999995032946268,2.687722297205266e-07,0.318892369667689,0.02173387494090626,0.08158768961826961,0.024433989789723647,2.6354166666666665,0.07216878364870322,,,,,,
499,3,,,,,,,0.0,0.0,0.9999994039535522,2.1490760299348766e-07,0.29861634969711304,0.006697193805100135,0.07270488763848941,0.02045770989718726,2.5104166666666665,0.1641244922561326,,,,,,
549,3,,,,,,,0.0,0.0,0.9999996225039164,1.9160212598230353e-07,0.2938257356484731,0.004163946116313117,0.0701929156978925,0.01620950784244382,2.484375,0.1335000585205864,,,,,,
599,3,,,,,,,0.0,0.0,0.9999996225039164,1.8209519763612112e-07,0.2827266951402028,0.013555474599720396,0.059093875189622246,0.012531173317154871,2.484375,0.046875,,,,,,
649,3,,,,,,,0.0,0.0,0.9999996423721313,1.1920928955078125e-07,0.2714918653170268,0.018778679747971178,0.05306739608446757,0.011986496444617382,2.4270833333333335,0.09547032697824667,,,,,,
699,3,,,,,,,0.0,0.0,0.9999995827674866,2.1490760299348766e-07,0.2738773822784424,0.018396575958834555,0.05935914938648542,0.011106178456463493,2.3802083333333335,0.147681738320394,,,,,,
749,3,,,,,,,0.0,0.0,0.9999995628992716,1.2407696243918733e-07,0.28190886974334717,0.021860162400264064,0.06999480600158374,0.014597661733260969,2.3541666666666665,0.10045469542700995,,,,,,
799,3,,,,,,,0.0,0.0,0.9999995628992716,1.2407696243918733e-07,0.2670389413833618,0.014285976008346897,0.06391394138336182,0.009936635266055014,2.2604166666666665,0.047735163489123336,,,,,,
849,3,,,,,,,0.0,0.0,0.999999463558197,1.5769906706002895e-07,0.2536925623814265,0.02983135646141121,0.06065870573123296,0.021369792734611245,2.1432291666666665,0.1344869930591183,,,,,,
899,3,,,,,,,0.0,0.0,0.9999997615814209,5.960464477539063e-08,0.2537161310513814,0.007749678814596297,0.05710154895981153,0.006667373028436156,2.1875,0.14320549046737,,,,,,
949,3,,,,,,,0.0,0.0,0.9999996225039164,1.2407696243918733e-07,0.2563726504643758,0.017545849184103915,0.06366432209809621,0.018469322005146446,2.140625,0.046875,,,,,,
999,3,,,,,,,0.0,0.0,0.9999994039535522,1.0323827311807139e-07,0.2328199694554011,0.016697105080634544,0.05085382238030434,0.010254367927466512,2.0234375,0.07452650011069888,,,,,,
1049,3,,,,,,,0.0,0.0,0.999999483426412,2.25659543108951e-07,0.2276943176984787,0.008494651850303684,0.05126202975710233,0.009065510366215244,1.9583333333333333,0.18526225428992096,,,,,,
1099,3,,,,,,,0.0,0.0,0.9999994436899821,2.9402273072697205e-07,0.2415614128112793,0.015512968909559449,0.05894423027833303,0.01107936027067843,2.0286458333333335,0.05966895436140417,,,,,,
1149,3,,,,,,,0.0,0.0,0.9999994238217672,3.4412757706023796e-08,0.23599245647589365,0.008420698431725977,0.058909123142560325,0.00980946744961981,1.9661458333333333,0.0708888416084177,,,,,,
1199,3,,,,,,,0.0,0.0,0.9999995032946268,3.4412757706023796e-08,0.2335999757051468,0.019507694453231302,0.060422888646523155,0.010453176168823571,1.9244791666666667,0.14952997104120408,,,,,,
1249,3,,,,,,,0.0,0.0,0.9999993642171224,1.500017332091083e-07,0.21484637260437012,0.005191179533613353,0.04687762260437012,0.007523689238548815,1.8645833333333333,0.029577647634376425,,,,,,
1299,3,,,,,,,0.0,0.0,0.9575477838516235,0.07352867259497216,0.22398716708024344,0.01409371723867393,0.051786646246910095,0.009412150389388977,1.9140625,0.06943901888527804,,,,,,
1349,3,,,,,,,0.0,0.0,0.9999994436899821,1.500017332091083e-07,0.21434626479943594,0.015753655704542208,0.048656156907478966,0.008017308945665297,1.8385416666666667,0.11596585457402249,,,,,,
1399,3,,,,,,,0.0,0.0,0.9999996821085612,2.093246331384329e-07,0.23530606428782144,0.005127297914223752,0.05692065258820852,0.005124556231369129,1.984375,0.05633673867912483,,,,,,
1449,3,,,,,,,0.0,0.0,0.9999992847442627,1.5769906706002895e-07,0.2180051455895106,0.019112613608137007,0.05133848016460737,0.006469302135497378,1.8489583333333333,0.15435043242434837,,,,,,
1499,3,,,,,,,0.0,0.0,0.9999992648760477,1.500017332091083e-07,0.21485729018847147,0.01160468897888776,0.04949270312984785,0.013636910920099856,1.8359375,0.020669932117692115,,,,,,
1549,3,,,,,,,0.0,0.0,0.9999996821085612,1.8209519763612112e-07,0.2134974797566732,0.009264921257986312,0.05269018809000651,0.008195599866052164,1.7838541666666667,0.10664372515335037,,,,,,
1599,3,,,,,,,0.0,0.0,0.999999463558197,2.384185791015625e-07,0.22030293941497803,0.010637801657485782,0.05070658400654793,0.010492221044244871,1.8828125,0.0078125,,,,,,
1649,3,,,,,,,0.0,0.0,0.9999992847442627,1.5769906706002895e-07,0.22088716427485147,0.02429390984963669,0.053894978016614914,0.017457981977357057,1.8567708333333333,0.07425300744470444,,,,,,
1699,3,,,,,,,0.0,0.0,0.9999993840853373,3.4412757706023796e-08,0.21195381383101145,0.005788435207509411,0.04886788253982862,0.012093515000027831,1.8125,0.19717858537693692,,,,,,
1749,3,,,,,,,0.0,0.0,0.9999995430310568,9.104759881806056e-08,0.20462827384471893,0.0007327703082163538,0.0474017101029555,0.0048605143884889,1.7473958333333333,0.06314768569261532,,,,,,
1799,3,,,,,,,0.0,0.0,0.988831102848053,0.01934406494904422,0.2257121354341507,0.03039774866747242,0.05676682169238726,0.006928677386994759,1.875,0.2724311839712921,,,,,,
1849,3,,,,,,,0.0,0.0,0.9605666796366373,0.06829958523605244,0.2252600391705831,0.026245055606520084,0.05338503296176592,0.006747289882969371,1.90625,0.2170694373351532,,,,,,
1899,3,,,,,,,0.0,0.0,0.9999995628992716,1.500017332091083e-07,0.21816587448120117,0.020133610040842093,0.05052264531453451,0.0064122105595996,1.859375,0.16237976320958225,,,,,,
1949,3,,,,,,,0.0,0.0,0.9999996423721313,1.7881393432617188e-07,0.2188326915105184,0.018192394088491253,0.05672332147757212,0.01625262991350133,1.8020833333333333,0.04577707247720559,,,,,,
1999,3,,,,,,,0.0,0.0,0.9999995032946268,2.9402273072697205e-07,0.2302219718694687,0.012878001163402566,0.051836552719275154,0.008323229543187219,1.984375,0.14905300022139775,,,,,,
2049,3,,,,,,,0.0,0.0,0.9999994238217672,9.104759881806056e-08,0.20430385073026022,0.007272519030975177,0.048704891155163445,0.003482716385205732,1.7291666666666667,0.05487319662944135,,,,,,
2099,3,,,,,,,0.0,0.0,0.9999994039535522,3.153981341200579e-07,0.21393578747908273,0.0010932387916329086,0.05215193082888921,0.0023889639184789396,1.796875,0.020669932117692115,,,,,,
2149,3,,,,,,,0.0,0.0,0.9999995430310568,1.2407696243918733e-07,0.20161230862140656,0.013427332998174486,0.04601334904630979,0.00737180183104677,1.7317708333333333,0.09155414495441118,,,,,,
2199,3,,,,,,,0.0,0.0,0.9999994039535522,2.980232238769531e-07,0.20928296446800232,0.011147112739902876,0.049777754892905555,0.006039040253265672,1.7734375,0.06810779599282303,,,,,,
2249,3,,,,,,,0.0,0.0,0.9897775451342264,0.017705243396326308,0.20471868912378946,0.005628822789713708,0.04423691829045614,0.006728503938089429,1.7838541666666667,0.029577647634376425,,,,,,
2299,3,,,,,,,0.0,0.0,0.9999995628992716,1.500017332091083e-07,0.21379976471265158,0.016812939943342722,0.05201591178774834,0.012074070775313328,1.796875,0.09504316453590968,,,,,,
2349,3,,,,,,,0.0,0.0,0.9652216633160909,0.060237278328772285,0.20783700048923492,0.013210066728373378,0.05061043674747149,0.005667279594268082,1.7473958333333333,0.08353653610596583,,,,,,
2399,3,,,,,,,0.0,0.0,0.983451247215271,0.028662454720412008,0.2059735655784607,0.018208487826394615,0.04126002639532089,0.009947169103725605,1.828125,0.1015625,,,,,,
2449,3,,,,,,,0.0,0.0,0.9999993840853373,2.408893039421666e-07,0.2072607179482778,0.014984855274386696,0.047755503406127296,0.016992743711251337,1.7734375,0.03125,,,,,,
2499,3,,,,,,,0.0,0.0,0.9999993840853373,1.2407696243918733e-07,0.20808838804562887,0.018507968022056294,0.0453279713789622,0.010374969686496809,1.8072916666666667,0.09892406204803426,,,,,,
2549,3,,,,,,,0.0,0.0,0.999999483426412,1.2407696243918733e-07,0.19618076582749686,0.010920993728784339,0.04644118621945381,0.01134816826562173,1.6640625,0.0078125,,,,,,
2599,3,,,,,,,0.0,0.0,0.9999995430310568,1.8209519763612112e-07,0.22104063630104065,0.01350211088880824,0.047538035859664284,0.006360748384146223,1.9270833333333333,0.0828026723728367,,,,,,
2649,3,,,,,,,0.0,0.0,0.9999994238217672,3.492513464142272e-07,0.19911987582842508,0.01638460478036201,0.04026571288704872,0.0034227041189056973,1.7630208333333333,0.14433756729740643,,,,,,
2699,3,,,,,,,0.0,0.0,0.9999995231628418,3.625608998714816e-07,0.19849621752897897,0.015311318352232976,0.03833996752897898,0.00778030512714273,1.7786458333333333,0.08353653610596583,,,,,,
2749,3,,,,,,,0.0,0.0,0.999999483426412,3.4412757706023796e-08,0.20599711934725443,0.01506895804496411,0.04909607395529747,0.01437546601899551,1.7421875,0.1085347186675766,,,,,,
2799,3,,,,,,,0.0,0.0,0.9999993443489075,1.7881393432617188e-07,0.19027227660020193,0.014257002482418362,0.038579567025105156,0.005375094396013286,1.6848958333333333,0.10606985340841824,,,,,,
2849,3,,,,,,,0.0,0.0,0.9999994238217672,3.44127577060238e-07,0.20531341433525085,0.0039204884330628275,0.04125091681877772,0.0024008781727832104,1.8229166666666667,0.019661027175184243,,,,,,
2899,3,,,,,,,0.0,0.0,0.999999463558197,5.960464477539063e-08,0.19302806754906973,0.0007470919677501197,0.03677806630730629,0.0038347209164896453,1.7369791666666667,0.0369204345800985,,,,,,
2949,3,,,,,,,0.0,0.0,0.9999995231628418,1.5769906706002895e-07,0.2049538493156433,0.01435300629203454,0.049354893465836845,0.013952062780297973,1.7265625,0.061017575593020734,,,,,,
2999,3,,,,,,,0.0,0.0,0.9999993244806925,3.2827678604639185e-07,0.19429376224676767,0.00706573447471845,0.036416160563627877,0.004319015913310573,1.7526041666666667,0.08353653610596583,,,,,,
3049,3,,,,,,,0.0,0.0,0.9999994238217672,2.408893039421666e-07,0.20874551932017008,0.029191078932307046,0.04761270433664322,0.01569251517561138,1.7890625,0.17451803049756778,,,,,,
3099,3,,,,,,,0.0,0.0,0.9999992847442627,1.0323827311807139e-07,0.19591190914312998,0.011719551789933929,0.04128951455156008,0.005166114353467963,1.7161458333333333,0.09054863880580058,,,,,,
3149,3,,,,,,,0.0,0.0,0.9999995430310568,9.104759881806056e-08,0.212533305088679,0.02377633063991562,0.045866639663775764,0.007058791704092634,1.8515625,0.1876626898353799,,,,,,
3199,3,,,,,,,0.0,0.0,0.9999996622403463,6.882551541204759e-08,0.20594595869382223,0.010611162720140309,0.042860022435585655,0.004681735191174693,1.8098958333333333,0.06362912355661779,,,,,,
3249,3,,,,,,,0.0,0.0,0.9999995430310568,2.25659543108951e-07,0.19126069049040476,0.008849050281610924,0.0392424650490284,0.004522636560154681,1.6875,0.09472152853892297,,,,,,
3299,3,,,,,,,0.0,0.0,0.999999205271403,1.8209519763612112e-07,0.19447406629721323,0.009003277529615036,0.044083440055449806,0.0020910348534072076,1.671875,0.10334966058846057,,,,,,
3349,3,,,,,,,0.0,0.0,0.9999995032946268,1.9160212598230353e-07,0.20414645473162332,0.01426276899970875,0.04561780641476313,0.006297130267893264,1.7630208333333333,0.09385844422364635,,,,,,
3399,3,,,,,,,0.0,0.0,0.9999994238217672,1.2407696243918733e-07,0.19988149404525757,0.02040582790540809,0.039399721970160805,0.005708118566913645,1.7838541666666667,0.16834683707181236,,,,,,
3449,3,,,,,,,0.0,0.0,0.9999995628992716,1.500017332091083e-07,0.1996779888868332,0.0037135085220690797,0.038545181353886925,0.003854922966045466,1.7916666666666667,0.02255274489021976,,,,,,
3499,3,,,,,,,0.0,0.0,0.9999994436899821,9.104759881806056e-08,0.20335428416728973,0.0037634414264901663,0.04547668000062307,0.0074424217563584215,1.7552083333333333,0.09320588629256918,,,,,,
3549,3,,,,,,,0.0,0.0,0.999999463558197,1.1920928955078125e-07,0.20275834202766418,0.020197367167135466,0.04064896206061045,0.011503793778924954,1.8046875,0.09974332292815394,,,,,,
3599,3,,,,,,,0.0,0.0,0.9999994039535522,1.5769906706002895e-07,0.2091489533583323,0.009681455735081872,0.04248228917519251,0.007225708557881148,1.8541666666666667,0.08884751098558323,,,,,,
3649,3,,,,,,,0.0,0.0,0.9999994238217672,3.4412757706023796e-08,0.19891526301701865,0.008299987010150106,0.04299077888329824,0.005362017579812533,1.7317708333333333,0.05201818842562026,,,,,,
3699,3,,,,,,,0.0,0.0,0.9999994039535522,2.0647654623614278e-07,0.19040798644224802,0.004551464205641633,0.033506943533817925,0.0021469771071184634,1.7421875,0.03125,,,,,,
3749,3,,,,,,,0.0,0.0,0.9999994238217672,4.2287104634032175e-07,0.21059668064117432,0.02699045578746877,0.03839615794519583,0.01164591704956745,1.9140625,0.17240684758370242,,,,,,
3799,3,,,,,,,0.0,0.0,0.999999463558197,2.384185791015625e-07,0.1930240442355474,0.006495150551671729,0.03677404051025709,0.002801289991027203,1.7369791666666667,0.05915529526875285,,,,,,
3849,3,,,,,,,0.0,0.0,0.9999993443489075,1.7881393432617188e-07,0.19540821512540182,0.010753316812944334,0.03850717470049858,0.004483952881093329,1.7447916666666667,0.0758791785642368,,,,,,
3899,3,,,,,,,0.0,0.0,0.9999993840853373,1.3765103082409519e-07,0.19234780967235565,0.01290735676032415,0.0318660419434309,0.004781438609700065,1.78125,0.08804240366863003,,,,,,
3949,3,,,,,,,0.0,0.0,0.999999463558197,1.0323827311807139e-07,0.20776932934919992,0.01336494793613412,0.0433813122411569,0.008199729635791233,1.8255208333333333,0.06266254903914564,,,,,,
3999,3,,,,,,,0.0,0.0,0.9999994039535522,3.097148193542142e-07,0.1976495385169983,0.01675521679103771,0.03684225181738535,0.006043208795783793,1.7864583333333333,0.1289259770259017,,,,,,
4049,3,,,,,,,0.0,0.0,0.9835655887921652,0.028464409298264468,0.19100413719813028,0.008930328443777197,0.03377757469813029,0.0050497881899136425,1.7473958333333333,0.05651701670367371,,,,,,
4099,3,,,,,,,0.0,0.0,0.9999994436899821,2.25659543108951e-07,0.20183565219243368,0.0049759846029332686,0.04135388260086378,0.003444323035250035,1.7838541666666667,0.05542655378591865,,,,,,
4149,3,,,,,,,0.0,0.0,0.999999483426412,9.104759881806056e-08,0.20438379546006522,0.011025065960299337,0.038693688809871674,0.005082392802839167,1.8411458333333333,0.0708888416084177,,,,,,
4199,3,,,,,,,0.0,0.0,0.9857161045074463,0.024739658436076666,0.2002905011177063,0.017819467388028466,0.03720456610123316,0.0047581230429455754,1.8098958333333333,0.1451808319246495,,,,,,
4249,3,,,,,,,0.0,0.0,0.9775583942731222,0.038868917320524804,0.20107461015383402,0.017013739361214412,0.040592834974328675,0.008961347010301554,1.7838541666666667,0.09320588629256918,,,,,,
4299,3,,,,,,,0.0,0.0,0.9999992450078329,1.3765103082409519e-07,0.19522018233935037,0.01965038683465278,0.03408737232287725,0.009472544276564028,1.7916666666666667,0.1289259770259017,,,,,,
4349,3,,,,,,,0.0,0.0,0.9458026885986328,0.09387115488326835,0.1829767127831777,0.006044729589170121,0.03323712510367235,0.0017676218129193042,1.6666666666666667,0.05863713671457137,,,,,,
4399,3,,,,,,,0.0,0.0,0.9337220390637716,0.11479591823829532,0.1973034143447876,0.008985226958913935,0.03942581079900265,0.009587322280486957,1.7552083333333333,0.05201818842562026,,,,,,
4449,3,,,,,,,0.0,0.0,0.9999994238217672,3.4412757706023796e-08,0.19749508798122406,0.012672168583662886,0.042221655448277794,0.0018860355765500908,1.7239583333333333,0.12939852342505045,,,,,,
4499,3,,,,,,,0.0,0.0,0.9775541424751282,0.038876539746528035,0.19845814009507498,0.0021326399740632957,0.03797636926174164,0.0013000151837745855,1.7838541666666667,0.03853814736184568,,,,,,
4549,3,,,,,,,0.0,0.0,0.9999993443489075,2.1490760299348766e-07,0.19251924256483713,0.016870030830447556,0.03659476526081562,0.007117105507795423,1.7317708333333333,0.17140086116567013,,,,,,
4599,3,,,,,,,0.0,0.0,0.999999463558197,1.5769906706002895e-07,0.20301376779874167,0.017631637112400747,0.04839137444893519,0.005465420102490656,1.7161458333333333,0.16093244328625392,,,,,,
4649,3,,,,,,,0.0,0.0,0.9999995032946268,1.2407696243918733e-07,0.19177393118540445,0.01428314984906863,0.03226872409383456,0.0058403816311122046,1.7682291666666667,0.1270182124818458,,,,,,
4699,3,,,,,,,0.0,0.0,0.9999993840853373,1.2407696243918733e-07,0.20188350975513458,0.018502494714890128,0.04009965745111307,0.008750682942066275,1.7942708333333333,0.10946796644262345,,,,,,
4749,3,,,,,,,0.0,0.0,0.9999992450078329,9.104759881806056e-08,0.1798649181922277,0.0033571288999170654,0.03435710693399111,0.005918643908106807,1.6171875,0.06810779599282303,,,,,,
4799,3,,,,,,,0.0,0.0,0.9999992847442627,1.0323827311807139e-07,0.20327763259410858,0.010057653449724117,0.042470342169205345,0.0066535467070364205,1.7890625,0.0546875,,,,,,
4849,3,,,,,,,0.0,0.0,0.9999992450078329,1.500017332091083e-07,0.193595419327418,0.009165788816752651,0.03506677721937498,0.00650375447621649,1.7630208333333333,0.0758791785642368,,,,,,
4899,3,,,,,,,0.0,0.0,0.9999993840853373,1.9160212598230353e-07,0.18583084146181741,0.01837192560793136,0.03511469935377439,0.01114999241914135,1.6744791666666667,0.13311851999095892,,,,,,
4949,3,,,,,,,0.0,0.0,0.9656673272450765,0.05946495280775532,0.19021338721116385,0.008997682037458411,0.03656755884488424,0.00504140078509194,1.7057291666666667,0.06266254903914564,,,,,,
4999,3,,,,,,,0.0,0.0,0.9999994436899821,3.4412757706023796e-08,0.19073898096879324,0.013536404085779215,0.03969731802741686,0.006665352435945818,1.6770833333333333,0.0758791785642368,0.23009581367174783,0.0024461067663631517,0.034571719666322075,0.0015304981465533132,2.1723957856496177,0.016802889649174056
